card_id,name,supertype,subtypes,types,hp,number,rarity,artist,set.id,set.name,set.series,set.release_date,release_year,images.small,images.large,prices.tcgplayer_variants.normal.market,prices.tcgplayer_variants.holofoil.market,prices.tcgplayer_variants.reverseHolofoil.market,prices.cardmarket_trend,prices.cardmarket_avg_sell,effective_market_price
sm2-137,Tapu Lele-GX,Pokémon,"Basic, GX",Psychic,170.0,137,Rare Ultra,5ban Graphics,sm2,Guardians Rising,Sun & Moon,2017/05/05,2017,https://images.pokemontcg.io/sm2/137.png,https://images.pokemontcg.io/sm2/137_hires.png,,9.26,,5.99,4.92,9.26
smp-SM140,Salamence,Pokémon,Stage 2,Dragon,150.0,SM140,Promo,kawayoo,smp,SM Black Star Promos,Sun & Moon,2017/02/03,2017,https://images.pokemontcg.io/smp/SM140.png,https://images.pokemontcg.io/smp/SM140_hires.png,,9.37,,8.29,6.53,9.37
xy1-141,Venusaur-EX,Pokémon,"Basic, EX",Grass,180.0,141,Rare Ultra,Ryo Ueda,xy1,XY,XY,2014/02/05,2014,https://images.pokemontcg.io/xy1/141.png,https://images.pokemontcg.io/xy1/141_hires.png,,102.15,,56.67,51.77,102.15
xy5-151,Primal Groudon-EX,Pokémon,"MEGA, EX",Fighting,240.0,151,Rare Ultra,5ban Graphics,xy5,Primal Clash,XY,2015/02/04,2015,https://images.pokemontcg.io/xy5/151.png,https://images.pokemontcg.io/xy5/151_hires.png,,212.27,,10.0,10.0,212.27
sm5-135a,Volkner,Trainer,Supporter,,,135a,Uncommon,Hideki Ishikawa,sm5,Ultra Prism,Sun & Moon,2018/02/02,2018,https://images.pokemontcg.io/sm5/135a.png,https://images.pokemontcg.io/sm5/135a_hires.png,,,,3.48,9.0,3.48
sm9-147,Lavender Town,Trainer,Stadium,,,147,Uncommon,5ban Graphics,sm9,Team Up,Sun & Moon,2019/02/01,2019,https://images.pokemontcg.io/sm9/147.png,https://images.pokemontcg.io/sm9/147_hires.png,0.22,,0.41,0.16,0.15,0.22
sm1-140,Espeon-GX,Pokémon,"Stage 1, GX",Psychic,200.0,140,Rare Ultra,5ban Graphics,sm1,Sun & Moon,Sun & Moon,2017/02/03,2017,https://images.pokemontcg.io/sm1/140.png,https://images.pokemontcg.io/sm1/140_hires.png,,32.52,,8.93,17.11,32.52
xy8-137,Float Stone,Trainer,Pokémon Tool,,,137,Uncommon,Toyste Beach,xy8,BREAKthrough,XY,2015/11/04,2015,https://images.pokemontcg.io/xy8/137.png,https://images.pokemontcg.io/xy8/137_hires.png,6.41,,6.93,1.35,1.3,6.41
sm12-142,Solgaleo,Pokémon,Stage 2,Metal,170.0,142,Rare Holo,Misa Tsutsui,sm12,Cosmic Eclipse,Sun & Moon,2019/11/01,2019,https://images.pokemontcg.io/sm12/142.png,https://images.pokemontcg.io/sm12/142_hires.png,,1.43,1.49,4.45,5.55,1.43
swsh2-141,Snorlax,Pokémon,Basic,Colorless,150.0,141,Rare,Eri Yamaki,swsh2,Rebel Clash,Sword & Shield,2020/05/01,2020,https://images.pokemontcg.io/swsh2/141.png,https://images.pokemontcg.io/swsh2/141_hires.png,1.32,,4.03,0.68,0.8,1.32
ecard2-114,Togepi,Pokémon,Basic,Colorless,40.0,114,Common,Miki Tanaka,ecard2,Aquapolis,E-Card,2003/01/15,2003,https://images.pokemontcg.io/ecard2/114.png,https://images.pokemontcg.io/ecard2/114_hires.png,20.11,,34.99,2.22,2.5,20.11
sm7-137,Lisia,Trainer,Supporter,,,137,Uncommon,Megumi Mizutani,sm7,Celestial Storm,Sun & Moon,2018/08/03,2018,https://images.pokemontcg.io/sm7/137.png,https://images.pokemontcg.io/sm7/137_hires.png,0.31,,0.86,0.18,0.18,0.31
ex10-W,Unown,Pokémon,Basic,Psychic,60.0,W,Rare,Kyoko Koizumi,ex10,Unseen Forces,EX,2005/08/01,2005,https://images.pokemontcg.io/ex10/W.png,https://images.pokemontcg.io/ex10/W_hires.png,,42.0,,10.86,11.95,42.0
ecard1-133,Tauros,Pokémon,Basic,Colorless,70.0,133,Common,Yuichi Sawayama,ecard1,Expedition Base Set,E-Card,2002/09/15,2002,https://images.pokemontcg.io/ecard1/133.png,https://images.pokemontcg.io/ecard1/133_hires.png,9.81,,37.43,3.3,2.75,9.81
sm10-131,Cleffa,Pokémon,Basic,Fairy,60.0,131,Uncommon,Shibuzoh.,sm10,Unbroken Bonds,Sun & Moon,2019/05/03,2019,https://images.pokemontcg.io/sm10/131.png,https://images.pokemontcg.io/sm10/131_hires.png,7.95,,32.94,0.45,0.65,7.95
ecard3-102,Stantler,Pokémon,Basic,Colorless,60.0,102,Common,Aya Kusube,ecard3,Skyridge,E-Card,2003/05/12,2003,https://images.pokemontcg.io/ecard3/102.png,https://images.pokemontcg.io/ecard3/102_hires.png,8.42,,49.99,2.29,2.58,8.42
bw7-145,Black Kyurem-EX,Pokémon,"Basic, EX",Dragon,180.0,145,Rare Ultra,5ban Graphics,bw7,Boundaries Crossed,Black & White,2012/11/07,2012,https://images.pokemontcg.io/bw7/145.png,https://images.pokemontcg.io/bw7/145_hires.png,,749.47,,52.37,40.0,749.47
smp-SM141,White Kyurem-GX,Pokémon,"Basic, GX",Dragon,190.0,SM141,Promo,5ban Graphics,smp,SM Black Star Promos,Sun & Moon,2017/02/03,2017,https://images.pokemontcg.io/smp/SM141.png,https://images.pokemontcg.io/smp/SM141_hires.png,,14.54,,20.06,8.84,14.54
sm6-127,Ultra Necrozma-GX,Pokémon,"Basic, GX, Ultra Beast",Dragon,190.0,127,Rare Ultra,PLANETA Igarashi,sm6,Forbidden Light,Sun & Moon,2018/05/04,2018,https://images.pokemontcg.io/sm6/127.png,https://images.pokemontcg.io/sm6/127_hires.png,,27.54,,16.59,14.32,27.54
sm7-138,Lure Ball,Trainer,Item,,,138,Uncommon,Katsura Tabata,sm7,Celestial Storm,Sun & Moon,2018/08/03,2018,https://images.pokemontcg.io/sm7/138.png,https://images.pokemontcg.io/sm7/138_hires.png,0.23,,0.62,0.26,0.27,0.23
xy1-142,Blastoise-EX,Pokémon,"Basic, EX",Water,180.0,142,Rare Ultra,Ryo Ueda,xy1,XY,XY,2014/02/05,2014,https://images.pokemontcg.io/xy1/142.png,https://images.pokemontcg.io/xy1/142_hires.png,,157.27,,75.54,74.66,157.27
swsh3-131,Cufant,Pokémon,Basic,Metal,100.0,131,Common,Akira Komayama,swsh3,Darkness Ablaze,Sword & Shield,2020/08/14,2020,https://images.pokemontcg.io/swsh3/131.png,https://images.pokemontcg.io/swsh3/131_hires.png,0.06,,0.25,0.06,0.04,0.06
sm10-132,Clefairy,Pokémon,Basic,Fairy,60.0,132,Common,0313,sm10,Unbroken Bonds,Sun & Moon,2019/05/03,2019,https://images.pokemontcg.io/sm10/132.png,https://images.pokemontcg.io/sm10/132_hires.png,0.44,,2.96,0.23,0.12,0.44
ecard3-103,Staryu,Pokémon,Basic,Water,40.0,103,Common,Kyoko Umemoto,ecard3,Skyridge,E-Card,2003/05/12,2003,https://images.pokemontcg.io/ecard3/103.png,https://images.pokemontcg.io/ecard3/103_hires.png,24.29,,34.0,4.36,3.77,24.29
ecard2-115,Voltorb,Pokémon,Basic,Lightning,40.0,115,Common,Keiji Kinebuchi,ecard2,Aquapolis,E-Card,2003/01/15,2003,https://images.pokemontcg.io/ecard2/115.png,https://images.pokemontcg.io/ecard2/115_hires.png,4.54,,44.45,1.37,1.77,4.54
sm2-138,Lycanroc-GX,Pokémon,"Stage 1, GX",Fighting,200.0,138,Rare Ultra,5ban Graphics,sm2,Guardians Rising,Sun & Moon,2017/05/05,2017,https://images.pokemontcg.io/sm2/138.png,https://images.pokemontcg.io/sm2/138_hires.png,,5.2,,4.73,5.04,5.2
swsh4-135,Whismur,Pokémon,Basic,Colorless,60.0,135,Common,Tika Matsuno,swsh4,Vivid Voltage,Sword & Shield,2020/11/13,2020,https://images.pokemontcg.io/swsh4/135.png,https://images.pokemontcg.io/swsh4/135_hires.png,0.06,,0.29,0.04,0.04,0.06
xy8-138,Giovanni's Scheme,Trainer,Supporter,,,138,Uncommon,Ken Sugimori,xy8,BREAKthrough,XY,2015/11/04,2015,https://images.pokemontcg.io/xy8/138.png,https://images.pokemontcg.io/xy8/138_hires.png,0.24,,0.54,0.22,0.2,0.24
pl3-138,Night Teleporter,Trainer,Item,,,138,Uncommon,Ryota Saito,pl3,Supreme Victors,Platinum,2009/08/19,2009,https://images.pokemontcg.io/pl3/138.png,https://images.pokemontcg.io/pl3/138_hires.png,0.23,,0.64,0.13,0.09,0.23
sm3-133,Tapu Fini-GX,Pokémon,"Basic, GX",Water,170.0,133,Rare Ultra,5ban Graphics,sm3,Burning Shadows,Sun & Moon,2017/08/05,2017,https://images.pokemontcg.io/sm3/133.png,https://images.pokemontcg.io/sm3/133_hires.png,,6.05,,5.3,4.85,6.05
ex10-X,Unown,Pokémon,Basic,Psychic,60.0,X,Rare,Kyoko Koizumi,ex10,Unseen Forces,EX,2005/08/01,2005,https://images.pokemontcg.io/ex10/X.png,https://images.pokemontcg.io/ex10/X_hires.png,,49.15,,13.65,10.4,49.15
ecard1-134,Totodile,Pokémon,Basic,Water,50.0,134,Common,Mitsuhiro Arita,ecard1,Expedition Base Set,E-Card,2002/09/15,2002,https://images.pokemontcg.io/ecard1/134.png,https://images.pokemontcg.io/ecard1/134_hires.png,30.0,,89.0,3.1,3.91,30.0
sm12-143,Togepi & Cleffa & Igglybuff-GX,Pokémon,"Basic, TAG TEAM, GX",Fairy,240.0,143,Rare Holo GX,Mitsuhiro Arita,sm12,Cosmic Eclipse,Sun & Moon,2019/11/01,2019,https://images.pokemontcg.io/sm12/143.png,https://images.pokemontcg.io/sm12/143_hires.png,,65.97,,24.93,25.02,65.97
dp6-143,Mesprit LV.X,Pokémon,Level-Up,Psychic,90.0,143,Rare Holo LV.X,Shizurow,dp6,Legends Awakened,Diamond & Pearl,2008/08/01,2008,https://images.pokemontcg.io/dp6/143.png,https://images.pokemontcg.io/dp6/143_hires.png,,76.91,,64.66,30.78,76.91
bw8-135,Colress,Trainer,"Supporter, Team Plasma",,,135,Rare Ultra,Kanako Eo,bw8,Plasma Storm,Black & White,2013/02/06,2013,https://images.pokemontcg.io/bw8/135.png,https://images.pokemontcg.io/bw8/135_hires.png,,89.5,,68.61,85.0,89.5
sm8-137,Snubbull,Pokémon,Basic,Fairy,70.0,137,Common,Akira Komayama,sm8,Lost Thunder,Sun & Moon,2018/11/02,2018,https://images.pokemontcg.io/sm8/137.png,https://images.pokemontcg.io/sm8/137_hires.png,0.33,,0.61,0.09,0.09,0.33
sm9-148,Metal Goggles,Trainer,Pokémon Tool,,,148,Uncommon,Yoshinobu Saito,sm9,Team Up,Sun & Moon,2019/02/01,2019,https://images.pokemontcg.io/sm9/148.png,https://images.pokemontcg.io/sm9/148_hires.png,0.41,,0.94,0.17,0.23,0.41
swsh1-140,Snorlax,Pokémon,Basic,Colorless,150.0,140,Rare,chibi,swsh1,Sword & Shield,Sword & Shield,2020/02/07,2020,https://images.pokemontcg.io/swsh1/140.png,https://images.pokemontcg.io/swsh1/140_hires.png,0.98,,4.97,0.92,0.71,0.98
xy5-152,Sharpedo-EX,Pokémon,"Basic, EX",Darkness,170.0,152,Rare Ultra,Ryo Ueda,xy5,Primal Clash,XY,2015/02/04,2015,https://images.pokemontcg.io/xy5/152.png,https://images.pokemontcg.io/xy5/152_hires.png,,38.67,,15.01,7.48,38.67
sm5-136,Super Boost Energy ◇,Energy,"Special, Prism Star",,,136,Rare Prism Star,,sm5,Ultra Prism,Sun & Moon,2018/02/02,2018,https://images.pokemontcg.io/sm5/136.png,https://images.pokemontcg.io/sm5/136_hires.png,,2.6,,1.65,1.61,2.6
sm1-141,Lunala-GX,Pokémon,"Stage 2, GX",Psychic,250.0,141,Rare Ultra,5ban Graphics,sm1,Sun & Moon,Sun & Moon,2017/02/03,2017,https://images.pokemontcg.io/sm1/141.png,https://images.pokemontcg.io/sm1/141_hires.png,,6.99,,6.73,6.98,6.99
xyp-XY134,Empoleon BREAK,Pokémon,BREAK,Water,170.0,XY134,Promo,5ban Graphics,xyp,XY Black Star Promos,XY,2013/10/12,2013,https://images.pokemontcg.io/xyp/XY134.png,https://images.pokemontcg.io/xyp/XY134_hires.png,,19.32,,20.7,22.5,19.32
swsh2-142,Chatot,Pokémon,Basic,Colorless,70.0,142,Uncommon,ryoma uratsuka,swsh2,Rebel Clash,Sword & Shield,2020/05/01,2020,https://images.pokemontcg.io/swsh2/142.png,https://images.pokemontcg.io/swsh2/142_hires.png,0.09,,0.3,0.04,0.07,0.09
sm11-134,Drapion,Pokémon,Stage 1,Darkness,140.0,134,Rare,SATOSHI NAKAI,sm11,Unified Minds,Sun & Moon,2019/08/02,2019,https://images.pokemontcg.io/sm11/134.png,https://images.pokemontcg.io/sm11/134_hires.png,0.34,,0.52,0.49,0.38,0.34
sm9-149,Morgan,Trainer,Supporter,,,149,Uncommon,Megumi Mizutani,sm9,Team Up,Sun & Moon,2019/02/01,2019,https://images.pokemontcg.io/sm9/149.png,https://images.pokemontcg.io/sm9/149_hires.png,0.24,,0.47,0.15,0.21,0.24
xy8-139,Glalie Spirit Link,Trainer,Pokémon Tool,,,139,Uncommon,5ban Graphics,xy8,BREAKthrough,XY,2015/11/04,2015,https://images.pokemontcg.io/xy8/139.png,https://images.pokemontcg.io/xy8/139_hires.png,0.29,,0.59,0.18,0.18,0.29
ecard1-135,Totodile,Pokémon,Basic,Water,50.0,135,Common,Aimi Tomita,ecard1,Expedition Base Set,E-Card,2002/09/15,2002,https://images.pokemontcg.io/ecard1/135.png,https://images.pokemontcg.io/ecard1/135_hires.png,22.98,,147.5,2.41,2.71,22.98
ex10-Y,Unown,Pokémon,Basic,Psychic,60.0,Y,Rare,Kyoko Koizumi,ex10,Unseen Forces,EX,2005/08/01,2005,https://images.pokemontcg.io/ex10/Y.png,https://images.pokemontcg.io/ex10/Y_hires.png,,47.46,,12.16,12.67,47.46
sm10-133,Clefable,Pokémon,Stage 1,Fairy,110.0,133,Rare,Suwama Chiaki,sm10,Unbroken Bonds,Sun & Moon,2019/05/03,2019,https://images.pokemontcg.io/sm10/133.png,https://images.pokemontcg.io/sm10/133_hires.png,1.16,,1.63,0.39,0.4,1.16
sm2-139,Metagross-GX,Pokémon,"Stage 2, GX",Metal,250.0,139,Rare Ultra,5ban Graphics,sm2,Guardians Rising,Sun & Moon,2017/05/05,2017,https://images.pokemontcg.io/sm2/139.png,https://images.pokemontcg.io/sm2/139_hires.png,,14.38,,5.77,4.98,14.38
sm6-128,Bonnie,Trainer,Supporter,,,128,Rare Ultra,Hideki Ishikawa,sm6,Forbidden Light,Sun & Moon,2018/05/04,2018,https://images.pokemontcg.io/sm6/128.png,https://images.pokemontcg.io/sm6/128_hires.png,,35.65,,16.44,14.96,35.65
xyp-XY135,Beheeyem BREAK,Pokémon,BREAK,Psychic,130.0,XY135,Promo,5ban Graphics,xyp,XY Black Star Promos,XY,2013/10/12,2013,https://images.pokemontcg.io/xyp/XY135.png,https://images.pokemontcg.io/xyp/XY135_hires.png,,13.04,,8.57,12.63,13.04
ecard3-104,Staryu,Pokémon,Basic,Water,50.0,104,Common,Keiko Fukuyama,ecard3,Skyridge,E-Card,2003/05/12,2003,https://images.pokemontcg.io/ecard3/104.png,https://images.pokemontcg.io/ecard3/104_hires.png,37.28,,41.49,12.56,14.99,37.28
sm12-143a,Togepi & Cleffa & Igglybuff-GX,Pokémon,"Basic, TAG TEAM, GX",Fairy,240.0,143a,Rare Ultra,0313,sm12,Cosmic Eclipse,Sun & Moon,2019/11/01,2019,https://images.pokemontcg.io/sm12/143a.png,https://images.pokemontcg.io/sm12/143a_hires.png,,,,406.2,381.32,406.2
pl3-139,Palmer's Contribution,Trainer,Supporter,,,139,Uncommon,Ken Sugimori,pl3,Supreme Victors,Platinum,2009/08/19,2009,https://images.pokemontcg.io/pl3/139.png,https://images.pokemontcg.io/pl3/139_hires.png,0.52,,3.08,0.3,0.29,0.52
xy5-153,Aggron-EX,Pokémon,"Basic, EX",Metal,180.0,153,Rare Ultra,Ryo Ueda,xy5,Primal Clash,XY,2015/02/04,2015,https://images.pokemontcg.io/xy5/153.png,https://images.pokemontcg.io/xy5/153_hires.png,,45.26,,24.57,9.19,45.26
smp-SM142,Kyurem,Pokémon,Basic,Dragon,130.0,SM142,Promo,Masakazu Fukuda,smp,SM Black Star Promos,Sun & Moon,2017/02/03,2017,https://images.pokemontcg.io/smp/SM142.png,https://images.pokemontcg.io/smp/SM142_hires.png,,3.22,,3.28,5.24,3.22
bw7-146,White Kyurem-EX,Pokémon,"Basic, EX",Dragon,180.0,146,Rare Ultra,5ban Graphics,bw7,Boundaries Crossed,Black & White,2012/11/07,2012,https://images.pokemontcg.io/bw7/146.png,https://images.pokemontcg.io/bw7/146_hires.png,,509.97,,107.74,139.47,509.97
swsh4-136,Loudred,Pokémon,Stage 1,Colorless,100.0,136,Uncommon,miki kudo,swsh4,Vivid Voltage,Sword & Shield,2020/11/13,2020,https://images.pokemontcg.io/swsh4/136.png,https://images.pokemontcg.io/swsh4/136_hires.png,0.05,,0.25,0.05,0.05,0.05
sm8-138,Granbull,Pokémon,Stage 1,Fairy,130.0,138,Rare,Shin Nagasawa,sm8,Lost Thunder,Sun & Moon,2018/11/02,2018,https://images.pokemontcg.io/sm8/138.png,https://images.pokemontcg.io/sm8/138_hires.png,0.5,,1.22,0.56,0.48,0.5
xy1-143,Emolga-EX,Pokémon,"Basic, EX",Lightning,110.0,143,Rare Ultra,Ryo Ueda,xy1,XY,XY,2014/02/05,2014,https://images.pokemontcg.io/xy1/143.png,https://images.pokemontcg.io/xy1/143_hires.png,,56.15,,17.01,18.97,56.15
swsh3-132,Copperajah,Pokémon,Stage 1,Metal,190.0,132,Rare Holo,Kouki Saitou,swsh3,Darkness Ablaze,Sword & Shield,2020/08/14,2020,https://images.pokemontcg.io/swsh3/132.png,https://images.pokemontcg.io/swsh3/132_hires.png,,0.29,0.41,0.37,0.34,0.29
sm5-137,Unit Energy GrassFireWater,Energy,Special,,,137,Uncommon,,sm5,Ultra Prism,Sun & Moon,2018/02/02,2018,https://images.pokemontcg.io/sm5/137.png,https://images.pokemontcg.io/sm5/137_hires.png,0.52,,1.12,0.33,0.46,0.52
swsh2-143,Pidove,Pokémon,Basic,Colorless,60.0,143,Common,Ryota Murayama,swsh2,Rebel Clash,Sword & Shield,2020/05/01,2020,https://images.pokemontcg.io/swsh2/143.png,https://images.pokemontcg.io/swsh2/143_hires.png,0.19,,0.32,0.05,0.06,0.19
sm7-139,The Masked Royal,Trainer,Supporter,,,139,Uncommon,Ken Sugimori,sm7,Celestial Storm,Sun & Moon,2018/08/03,2018,https://images.pokemontcg.io/sm7/139.png,https://images.pokemontcg.io/sm7/139_hires.png,0.26,,0.39,0.14,0.18,0.26
ecard2-116,Vulpix,Pokémon,Basic,Fire,50.0,116,Common,Keiko Fukuyama,ecard2,Aquapolis,E-Card,2003/01/15,2003,https://images.pokemontcg.io/ecard2/116.png,https://images.pokemontcg.io/ecard2/116_hires.png,12.78,,100.58,1.23,1.6,12.78
sm1-142,Umbreon-GX,Pokémon,"Stage 1, GX",Darkness,200.0,142,Rare Ultra,5ban Graphics,sm1,Sun & Moon,Sun & Moon,2017/02/03,2017,https://images.pokemontcg.io/sm1/142.png,https://images.pokemontcg.io/sm1/142_hires.png,,57.66,,30.95,33.2,57.66
sm3-134,Necrozma-GX,Pokémon,"Basic, GX",Psychic,180.0,134,Rare Ultra,5ban Graphics,sm3,Burning Shadows,Sun & Moon,2017/08/05,2017,https://images.pokemontcg.io/sm3/134.png,https://images.pokemontcg.io/sm3/134_hires.png,,6.68,,4.45,4.95,6.68
dp6-144,Mewtwo LV.X,Pokémon,Level-Up,Psychic,120.0,144,Rare Holo LV.X,Shizurow,dp6,Legends Awakened,Diamond & Pearl,2008/08/01,2008,https://images.pokemontcg.io/dp6/144.png,https://images.pokemontcg.io/dp6/144_hires.png,,280.29,,51.67,52.17,280.29
sm11-135,Purrloin,Pokémon,Basic,Darkness,70.0,135,Common,Sumiyoshi Kizuki,sm11,Unified Minds,Sun & Moon,2019/08/02,2019,https://images.pokemontcg.io/sm11/135.png,https://images.pokemontcg.io/sm11/135_hires.png,0.29,,0.48,0.09,0.06,0.29
bw8-136,Charizard,Pokémon,Stage 2,Fire,160.0,136,Rare Secret,Ayaka Yoshida,bw8,Plasma Storm,Black & White,2013/02/06,2013,https://images.pokemontcg.io/bw8/136.png,https://images.pokemontcg.io/bw8/136_hires.png,,1150.0,,302.44,350.0,1150.0
swsh1-141,Snorlax V,Pokémon,"Basic, V",Colorless,220.0,141,Rare Holo V,Masakazu Fukuda,swsh1,Sword & Shield,Sword & Shield,2020/02/07,2020,https://images.pokemontcg.io/swsh1/141.png,https://images.pokemontcg.io/swsh1/141_hires.png,,10.9,,5.43,5.08,10.9
sm9-150,Nanu,Trainer,Supporter,,,150,Uncommon,Ken Sugimori,sm9,Team Up,Sun & Moon,2019/02/01,2019,https://images.pokemontcg.io/sm9/150.png,https://images.pokemontcg.io/sm9/150_hires.png,0.31,,0.36,0.08,0.1,0.31
xy8-140,Heavy Ball,Trainer,Item,,,140,Uncommon,Toyste Beach,xy8,BREAKthrough,XY,2015/11/04,2015,https://images.pokemontcg.io/xy8/140.png,https://images.pokemontcg.io/xy8/140_hires.png,0.52,,0.99,2.36,3.34,0.52
sm2-140,Sylveon-GX,Pokémon,"Stage 1, GX",Fairy,200.0,140,Rare Ultra,5ban Graphics,sm2,Guardians Rising,Sun & Moon,2017/05/05,2017,https://images.pokemontcg.io/sm2/140.png,https://images.pokemontcg.io/sm2/140_hires.png,,72.67,,11.18,16.31,72.67
ex10-Z,Unown,Pokémon,Basic,Psychic,60.0,Z,Rare,Kyoko Koizumi,ex10,Unseen Forces,EX,2005/08/01,2005,https://images.pokemontcg.io/ex10/Z.png,https://images.pokemontcg.io/ex10/Z_hires.png,,24.28,,11.16,12.69,24.28
xy5-154,M Aggron-EX,Pokémon,"MEGA, EX",Metal,240.0,154,Rare Ultra,5ban Graphics,xy5,Primal Clash,XY,2015/02/04,2015,https://images.pokemontcg.io/xy5/154.png,https://images.pokemontcg.io/xy5/154_hires.png,,95.8,,75.02,62.5,95.8
ecard1-136,Vulpix,Pokémon,Basic,Fire,50.0,136,Common,Yuka Morii,ecard1,Expedition Base Set,E-Card,2002/09/15,2002,https://images.pokemontcg.io/ecard1/136.png,https://images.pokemontcg.io/ecard1/136_hires.png,24.89,,72.99,4.17,4.12,24.89
smp-SM143,Moltres,Pokémon,Basic,Fire,120.0,SM143,Promo,Hitoshi Ariga,smp,SM Black Star Promos,Sun & Moon,2017/02/03,2017,https://images.pokemontcg.io/smp/SM143.png,https://images.pokemontcg.io/smp/SM143_hires.png,,10.28,,7.59,6.72,10.28
sm10-134,Jigglypuff,Pokémon,Basic,Fairy,70.0,134,Common,Yumi,sm10,Unbroken Bonds,Sun & Moon,2019/05/03,2019,https://images.pokemontcg.io/sm10/134.png,https://images.pokemontcg.io/sm10/134_hires.png,1.17,,4.14,0.28,0.14,1.17
sm6-129,Crasher Wake,Trainer,Supporter,,,129,Rare Ultra,Naoki Saito,sm6,Forbidden Light,Sun & Moon,2018/05/04,2018,https://images.pokemontcg.io/sm6/129.png,https://images.pokemontcg.io/sm6/129_hires.png,,10.94,,7.79,7.27,10.94
ecard3-105,Sunflora,Pokémon,Stage 1,Grass,70.0,105,Common,Miki Tanaka,ecard3,Skyridge,E-Card,2003/05/12,2003,https://images.pokemontcg.io/ecard3/105.png,https://images.pokemontcg.io/ecard3/105_hires.png,17.4,,30.0,1.78,2.26,17.4
xyp-XY136,Noctowl BREAK,Pokémon,BREAK,Colorless,130.0,XY136,Promo,5ban Graphics,xyp,XY Black Star Promos,XY,2013/10/12,2013,https://images.pokemontcg.io/xyp/XY136.png,https://images.pokemontcg.io/xyp/XY136_hires.png,,16.31,,14.58,11.47,16.31
sm12-144,Clefairy,Pokémon,Basic,Fairy,50.0,144,Uncommon,Mina Nakai,sm12,Cosmic Eclipse,Sun & Moon,2019/11/01,2019,https://images.pokemontcg.io/sm12/144.png,https://images.pokemontcg.io/sm12/144_hires.png,0.46,,4.74,0.14,0.13,0.46
pl3-140,VS Seeker,Trainer,Item,,,140,Uncommon,Wataru Kawahara,pl3,Supreme Victors,Platinum,2009/08/19,2009,https://images.pokemontcg.io/pl3/140.png,https://images.pokemontcg.io/pl3/140_hires.png,4.75,,9.44,5.33,4.9,4.75
bw7-147,Bianca,Trainer,Supporter,,,147,Rare Ultra,Megumi Mizutani,bw7,Boundaries Crossed,Black & White,2012/11/07,2012,https://images.pokemontcg.io/bw7/147.png,https://images.pokemontcg.io/bw7/147_hires.png,,203.57,,75.21,28.71,203.57
swsh4-137,Exploud,Pokémon,Stage 2,Colorless,160.0,137,Rare,Shigenori Negishi,swsh4,Vivid Voltage,Sword & Shield,2020/11/13,2020,https://images.pokemontcg.io/swsh4/137.png,https://images.pokemontcg.io/swsh4/137_hires.png,0.19,,0.41,0.2,0.22,0.19
sm8-139,Ralts,Pokémon,Basic,Fairy,50.0,139,Common,Yuka Morii,sm8,Lost Thunder,Sun & Moon,2018/11/02,2018,https://images.pokemontcg.io/sm8/139.png,https://images.pokemontcg.io/sm8/139_hires.png,2.77,,12.43,0.2,0.18,2.77
xy1-144,Yveltal-EX,Pokémon,"Basic, EX",Darkness,170.0,144,Rare Ultra,5ban Graphics,xy1,XY,XY,2014/02/05,2014,https://images.pokemontcg.io/xy1/144.png,https://images.pokemontcg.io/xy1/144_hires.png,,93.67,,32.69,28.16,93.67
sm5-138,Unit Energy LightningPsychicMetal,Energy,Special,,,138,Uncommon,,sm5,Ultra Prism,Sun & Moon,2018/02/02,2018,https://images.pokemontcg.io/sm5/138.png,https://images.pokemontcg.io/sm5/138_hires.png,0.67,,1.29,0.34,0.33,0.67
swsh2-144,Tranquill,Pokémon,Stage 1,Colorless,80.0,144,Uncommon,Saya Tsuruta,swsh2,Rebel Clash,Sword & Shield,2020/05/01,2020,https://images.pokemontcg.io/swsh2/144.png,https://images.pokemontcg.io/swsh2/144_hires.png,0.09,,0.26,0.05,0.06,0.09
swsh3-133,Kangaskhan,Pokémon,Basic,Colorless,130.0,133,Rare Holo,kawayoo,swsh3,Darkness Ablaze,Sword & Shield,2020/08/14,2020,https://images.pokemontcg.io/swsh3/133.png,https://images.pokemontcg.io/swsh3/133_hires.png,,0.44,0.58,0.48,0.66,0.44
sm1-143,Solgaleo-GX,Pokémon,"Stage 2, GX",Metal,250.0,143,Rare Ultra,5ban Graphics,sm1,Sun & Moon,Sun & Moon,2017/02/03,2017,https://images.pokemontcg.io/sm1/143.png,https://images.pokemontcg.io/sm1/143_hires.png,,6.21,,4.97,4.76,6.21
swsh1-142,Snorlax VMAX,Pokémon,VMAX,Colorless,340.0,142,Rare Holo VMAX,aky CG Works,swsh1,Sword & Shield,Sword & Shield,2020/02/07,2020,https://images.pokemontcg.io/swsh1/142.png,https://images.pokemontcg.io/swsh1/142_hires.png,,54.93,,27.82,43.65,54.93
sm11-136,Liepard,Pokémon,Stage 1,Darkness,100.0,136,Rare,sui,sm11,Unified Minds,Sun & Moon,2019/08/02,2019,https://images.pokemontcg.io/sm11/136.png,https://images.pokemontcg.io/sm11/136_hires.png,0.42,,0.46,0.3,0.29,0.42
bw8-137,Blastoise,Pokémon,Stage 2,Water,140.0,137,Rare Secret,Ayaka Yoshida,bw8,Plasma Storm,Black & White,2013/02/06,2013,https://images.pokemontcg.io/bw8/137.png,https://images.pokemontcg.io/bw8/137_hires.png,,464.98,,189.93,105.0,464.98
